id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000087903.11	136.2273537	-1.573281045	0.367048997	-4.286297086	1.82E-05	0.000300978
ENSG00000227215.1	12.41969828	-1.572499009	0.644369899	-2.440366958	0.014672349	0.063335285
ENSG00000178226.9	4.878810735	-1.572152728	1.115491567	-1.409381097	0.15872251	0.335937377
ENSG00000071967.10	305.9409801	-1.572095913	0.316053235	-4.9741491	6.55E-07	1.74E-05
ENSG00000114315.3	10.61943861	-1.571671687	0.721603473	-2.178026777	0.029404043	0.105061289
ENSG00000278932.2	16.26474645	-1.571664038	1.063207353	-1.47822909	0.13934647	0.308910302
ENSG00000263214.1	2.645064114	-1.571185277	1.104848809	-1.422081704	0.155002533	0.330721362
ENSG00000227827.3	7.068228262	-1.57078488	0.977525381	-1.60689933	0.108076453	0.260753967
ENSG00000243403.1	6.184332914	-1.570685569	0.792575827	-1.981748011	0.047507451	0.147127255
ENSG00000238719.1	2.644460206	-1.57043626	1.148937516	-1.366859589	0.171669321	0.35254371
ENSG00000280295.1	17.58797993	-1.57038604	0.677198333	-2.31894552	0.020397991	0.080835611
ENSG00000237088.1	8.663580617	-1.569178704	0.877624506	-1.787984147	0.073778566	0.199688144
ENSG00000170486.9	5.62167628	-1.568977132	0.941351636	-1.666728002	0.095568502	0.23924419
ENSG00000161714.10	20.71361678	-1.568882244	0.488239452	-3.213345902	0.001311982	0.0100886
ENSG00000197653.13	33.1704352	-1.568736601	0.661111353	-2.372878025	0.017650092	0.072468085
ENSG00000160318.5	10.7196256	-1.568583751	0.754155175	-2.079921749	0.037532711	0.124567825
ENSG00000243621.1	4.421739629	-1.568501621	1.122258141	-1.397629978	0.162224211	0.340545407
ENSG00000257489.5	10.15265101	-1.568277728	0.685778527	-2.286857443	0.022204145	0.085993176
ENSG00000253696.2	3.260845481	-1.568260737	1.275118385	-1.229894224	0.218736717	0.412997082
ENSG00000253333.1	7.285268748	-1.56811173	0.867996624	-1.806587361	0.070826642	0.194114126
ENSG00000164707.14	52.37068854	-1.567325198	0.334094295	-4.691265967	2.72E-06	5.84E-05
ENSG00000267366.1	30.14461749	-1.566679098	0.397473066	-3.941598137	8.09E-05	0.001049129
ENSG00000211670.2	7.91973841	-1.566537652	0.794073077	-1.972787766	0.048519748	0.149500605
ENSG00000178607.14	962.946151	-1.566457031	0.162160082	-9.659942247	4.46E-22	8.67E-20
ENSG00000267254.4	15.35142913	-1.565709008	0.604310575	-2.590901223	0.009572496	0.046275524
ENSG00000113249.11	28.50589946	-1.565651598	0.497620914	-3.146273708	0.001653652	0.012003405
ENSG00000253270.1	4.938126156	-1.564434579	1.094840384	-1.428915669	0.153028473	0.327659503
ENSG00000232684.1	17.75896358	-1.564000654	0.515791831	-3.032232308	0.002427523	0.016230158
ENSG00000152785.6	5.928199116	-1.563876705	1.279696064	-1.222068856	0.221681589	0.416831015
ENSG00000244161.1	12.26314076	-1.563212572	0.614521436	-2.543788516	0.010965745	0.051143995
ENSG00000253755.1	8.423143179	-1.562731772	0.687668825	-2.272506351	0.023055945	0.088301662
ENSG00000277310.1	6.121760981	-1.562283097	1.163733555	-1.342474909	0.179442061	0.36275543
ENSG00000183542.5	58.31179066	-1.561880408	0.628034691	-2.486933336	0.012884954	0.057439565
ENSG00000205209.6	8.545539404	-1.56174001	0.82579982	-1.89118473	0.058599689	0.170352536
ENSG00000154856.11	6.486341741	-1.561711477	0.860695458	-1.814476262	0.069604434	0.191672937
ENSG00000099889.12	21.46143748	-1.561116162	0.454507315	-3.434743759	0.000593114	0.005270226
ENSG00000224638.1	2.715733192	-1.560436258	1.309309465	-1.191800946	0.233339305	0.431092183
ENSG00000270917.1	2.750508905	-1.560281628	1.386746488	-1.125138331	0.260530421	0.462374209
ENSG00000159618.14	181.6544432	-1.560114333	0.288606423	-5.405681257	6.46E-08	2.20E-06
ENSG00000188710.2	4.022019085	-1.559171844	1.029217033	-1.51491065	0.129795033	0.295019257
ENSG00000072952.17	925.7436536	-1.558140796	0.27614664	-5.642439823	1.68E-08	6.44E-07
ENSG00000206561.11	50.0896573	-1.557702552	0.439216697	-3.546546755	0.000390315	0.003779906
ENSG00000005448.15	32.0253867	-1.557421365	0.533912168	-2.916999199	0.003534167	0.021694586
ENSG00000211941.3	4.711308638	-1.55730147	1.063508116	-1.464306145	0.143110319	0.314443146
ENSG00000243477.4	62.44197738	-1.557106449	0.396868352	-3.923483541	8.73E-05	0.001114213
ENSG00000224114.1	65.69757653	-1.556757382	0.437505089	-3.558261194	0.000373318	0.003649587
ENSG00000278903.2	4.636877628	-1.556582295	1.24709338	-1.248168196	0.211969468	0.404889126
ENSG00000129214.13	5.365998869	-1.556345264	1.013920708	-1.534977294	0.124789406	0.287249484
ENSG00000137103.15	15.14877377	-1.556244217	0.564037497	-2.759114818	0.005795817	0.031608334
ENSG00000198574.5	282.8405168	-1.555578768	0.338954302	-4.58934658	4.45E-06	8.88E-05
ENSG00000080854.13	18.14173112	-1.555130329	0.605139884	-2.569869166	0.010173693	0.04841183
ENSG00000115523.15	2418.349537	-1.554821772	0.397200772	-3.914448016	9.06E-05	0.001150013
ENSG00000169991.9	252.188338	-1.553721206	0.300908547	-5.163433286	2.42E-07	7.29E-06
ENSG00000143630.8	5.52383477	-1.55340518	1.13825506	-1.364725039	0.172339487	0.35348034
ENSG00000128285.4	5.106447299	-1.552921163	1.365896581	-1.136924409	0.255569887	0.45709921
ENSG00000241549.7	11.514444	-1.552714263	0.728608458	-2.131068129	0.03308353	0.113767224
ENSG00000156475.17	156.589478	-1.551810194	0.36382803	-4.26522991	2.00E-05	0.000325151
ENSG00000279050.1	4.573098135	-1.550636632	1.214553851	-1.276712952	0.201703607	0.391917664
ENSG00000136425.11	6.439829772	-1.548338699	0.935710723	-1.654719413	0.097981427	0.243484874
ENSG00000271746.1	5.118675329	-1.547261563	1.116051026	-1.386371704	0.165633432	0.345080567
ENSG00000149294.15	108.9726079	-1.546347638	0.452263648	-3.419128746	0.00062822	0.005524188
ENSG00000050030.12	18.8885357	-1.546182098	0.652856046	-2.368335421	0.017868328	0.073022661
ENSG00000224198.1	2.752089937	-1.545107837	1.535733482	-1.006104155	0.31436547	0.518482135
ENSG00000214797.3	8.237411672	-1.544622318	0.754244982	-2.047905327	0.040569277	0.131497928
ENSG00000273295.1	24.45104174	-1.544250821	1.952390921	-0.790953699	0.428971011	0.625938066
ENSG00000280003.1	18.4675876	-1.543859913	0.516064221	-2.991604241	0.002775158	0.018059474
ENSG00000171517.5	5.361957497	-1.543418447	1.094958357	-1.40956817	0.158667231	0.335880351
ENSG00000100321.13	47.11145451	-1.543373689	0.483957038	-3.189071692	0.001427305	0.010751511
ENSG00000279663.1	13.33315676	-1.543186354	0.686260056	-2.248690334	0.024532205	0.092271137
ENSG00000214552.4	11.32742161	-1.542054788	0.630518694	-2.445692415	0.014457428	0.062622703
ENSG00000278939.1	4.229680332	-1.541119022	1.070807526	-1.439211982	0.150090471	0.323737131
ENSG00000214562.12	14.26305374	-1.540922768	0.560498458	-2.749200725	0.005974079	0.032335043
ENSG00000273381.1	13.95129879	-1.540366955	0.711678731	-2.164413364	0.030432639	0.107265325
ENSG00000105255.9	3.094804409	-1.539815402	1.462735601	-1.052695649	0.292480504	0.49615995
ENSG00000271639.1	5.407404313	-1.539252025	0.933143472	-1.649534152	0.099038253	0.245519173
ENSG00000115884.9	2.68478561	-1.539211907	1.909298553	-0.806166172	0.420147041	0.618775293
ENSG00000155714.12	8.300948254	-1.53863783	0.858169483	-1.792930022	0.072984114	0.198081573
ENSG00000166825.12	1346.35534	-1.538548385	0.31278473	-4.918873066	8.70E-07	2.19E-05
ENSG00000204959.4	9.758585979	-1.537954611	0.696506491	-2.20809803	0.02723744	0.099586366
ENSG00000204054.10	223.3051457	-1.537634154	0.289850858	-5.304914958	1.13E-07	3.67E-06
ENSG00000225460.1	163.797595	-1.537606299	0.239783773	-6.412470211	1.43E-10	8.10E-09
ENSG00000111249.12	3.934635286	-1.536358264	1.100795186	-1.395680399	0.162810759	0.341269202
ENSG00000163704.10	13.16998416	-1.536301913	0.636404611	-2.414033284	0.015777021	0.066826128
ENSG00000197119.11	64.4121403	-1.535736085	0.445737949	-3.44537881	0.00057026	0.005118949
ENSG00000270269.1	6.377180502	-1.535649066	0.926917815	-1.656726241	0.097574835	0.242703454
ENSG00000132972.17	13.11521263	-1.535171882	2.438604239	-0.629528915	0.529002845	0.709256331
ENSG00000267670.1	6.078796393	-1.534896626	0.855400453	-1.794360313	0.072755677	0.197623552
ENSG00000270948.1	5.195454159	-1.534027728	1.186809693	-1.292564206	0.196161826	0.384784829
ENSG00000212128.2	24.39298144	-1.533938067	0.482563443	-3.178728286	0.001479227	0.011022376
ENSG00000225213.2	13.46422999	-1.5333077	0.735241039	-2.085449014	0.037028562	0.123360893
ENSG00000234293.1	7.51855974	-1.533214662	0.848954766	-1.806002774	0.070917906	0.194207093
ENSG00000211952.3	4.540992281	-1.53316257	1.035478924	-1.480631362	0.138704833	0.308064033
ENSG00000228069.1	8.25461364	-1.531927794	0.709627406	-2.158777664	0.03086742	0.108282617
ENSG00000185730.6	23.06607521	-1.531540423	0.738261034	-2.074524255	0.038030649	0.12581532
ENSG00000268364.1	12.56945597	-1.531445582	0.741665372	-2.064874051	0.038934919	0.127967576
ENSG00000239704.9	7.47734704	-1.531192577	0.907387213	-1.687474271	0.091512193	0.231732489
ENSG00000185838.12	21.49218567	-1.530209984	0.462093734	-3.311470967	0.000928069	0.007584186
ENSG00000212743.2	81.15517899	-1.530058974	0.378956597	-4.0375573	5.40E-05	0.000750545
ENSG00000279374.1	4.394109388	-1.529738758	0.992097175	-1.541924316	0.123091986	0.284530199
ENSG00000127249.13	24.0454244	-1.528608252	0.446224588	-3.425647741	0.000613335	0.005419433
ENSG00000272843.1	6.895132685	-1.527189194	0.84662017	-1.803865829	0.071252343	0.194897807
ENSG00000225726.1	20.526934	-1.526610653	0.585706312	-2.606443916	0.009148781	0.044715528
ENSG00000154764.5	12.23982051	-1.526342936	0.584587156	-2.610975832	0.009028427	0.044304891
ENSG00000249715.8	4.024329518	-1.52598566	1.124983854	-1.356451165	0.174955663	0.357109409
ENSG00000267480.1	11.60676436	-1.52579294	0.810189049	-1.883255448	0.059665758	0.172689064
ENSG00000221326.1	5.226480358	-1.525782978	0.987081497	-1.545751776	0.122164527	0.283270193
ENSG00000253811.1	3.277362776	-1.525606936	1.115733269	-1.367358113	0.171513085	0.352387099
ENSG00000100577.17	56.04098079	-1.525306139	0.397437562	-3.837850985	0.000124116	0.001489829
ENSG00000233297.4	3.494818358	-1.524205934	1.099674896	-1.386051404	0.165731208	0.345253932
ENSG00000248671.6	3.66987685	-1.523304132	1.005826044	-1.514480701	0.129903965	0.295181951
ENSG00000007314.10	11.66281077	-1.522907839	1.6472458	-0.924517664	0.355216859	0.558509373
ENSG00000268362.4	35.49458512	-1.522094849	0.47788952	-3.185035003	0.001447365	0.010872206
ENSG00000198523.5	175.1943821	-1.522078208	0.409907814	-3.713220768	0.000204638	0.002261706
ENSG00000211850.1	2.843154224	-1.521749329	1.079026229	-1.410298738	0.158451491	0.335663435
ENSG00000168646.11	50.21196898	-1.521144484	0.514091277	-2.95889962	0.003087397	0.019591015
ENSG00000207653.1	8.580281697	-1.520052531	0.781344724	-1.945431362	0.051723083	0.15664271
ENSG00000183688.4	972.5700043	-1.520028075	0.275238917	-5.522576869	3.34E-08	1.20E-06
ENSG00000139289.12	31.5504438	-1.519598899	0.416986665	-3.644238594	0.000268185	0.002809479
ENSG00000273108.1	6.441407517	-1.519273935	0.818753267	-1.855594347	0.0635114	0.180168094
ENSG00000234043.3	3.033525291	-1.519264509	1.327886004	-1.144122692	0.252572758	0.453891933
ENSG00000117281.14	160.6818122	-1.518762532	0.326601896	-4.65019509	3.32E-06	6.97E-05
ENSG00000236576.1	14.94435521	-1.518447959	0.541906204	-2.80204941	0.00507791	0.028445653
ENSG00000277922.1	2.602811085	-1.517907798	1.277359287	-1.188317034	0.234708529	0.432812314
ENSG00000274387.1	5.538990091	-1.516214683	0.837795788	-1.809766418	0.070332018	0.193152502
ENSG00000140093.8	7.100755542	-1.516135085	1.129782497	-1.341970768	0.179605474	0.362869181
ENSG00000124608.4	42.35297741	-1.516024468	0.407707837	-3.718408941	0.000200482	0.00222406
ENSG00000225025.2	5.069658158	-1.515926446	1.152773217	-1.315025735	0.188501254	0.374114627
ENSG00000227719.1	5.59893128	-1.515690742	1.198051272	-1.265130113	0.20582469	0.396770688
ENSG00000250280.2	4.893886732	-1.515129696	1.325569416	-1.143002907	0.253037384	0.454313637
ENSG00000158813.16	10.42971311	-1.514462833	0.791778157	-1.912736313	0.055781818	0.164705388
ENSG00000242337.4	2.782888346	-1.514330501	1.249715212	-1.211740473	0.225611741	0.421629761
ENSG00000113296.13	49.89976436	-1.514055332	0.408156523	-3.709496839	0.000207672	0.002280465
ENSG00000196557.9	5.165896335	-1.513632822	1.122200871	-1.348807385	0.177398842	0.360160516
ENSG00000004838.12	15.48247582	-1.513192649	0.780279211	-1.939296379	0.05246526	0.158124347
ENSG00000105492.14	19.28963001	-1.512792691	0.672523518	-2.249427195	0.02448533	0.092131065
ENSG00000252908.1	4.665405259	-1.51264363	1.060247344	-1.426689384	0.153669447	0.328764694
ENSG00000279792.1	17.21131543	-1.511549315	0.706243118	-2.140267672	0.032333141	0.112031829
ENSG00000225151.9	3.956220724	-1.511311038	0.964294422	-1.567271368	0.117051275	0.275218885
ENSG00000267838.2	22.53376833	-1.511036008	0.513643215	-2.941800777	0.003263098	0.020384258
ENSG00000250057.1	5.644903107	-1.510752965	0.953613924	-1.584239624	0.113139199	0.268993979
ENSG00000272305.4	12.32015257	-1.510743354	0.707092748	-2.136556141	0.03263411	0.112613806
ENSG00000215630.6	8.356128052	-1.510419608	0.835410521	-1.807996872	0.070606987	0.193713673
ENSG00000255185.4	4.430284774	-1.510333956	1.160352087	-1.301616961	0.193047359	0.38043007
ENSG00000174928.14	7.560889855	-1.510012612	0.723723118	-2.08645071	0.036937816	0.123179743
ENSG00000227811.2	9.042787598	-1.509859755	0.754032828	-2.002379338	0.045243949	0.142002839
ENSG00000224769.1	6.473128936	-1.509767323	1.155790884	-1.306263394	0.191463001	0.37833456
ENSG00000242880.1	5.348591937	-1.509642044	0.78793062	-1.915958086	0.055370431	0.164083351
ENSG00000250067.10	3.370096066	-1.509634488	1.390150814	-1.085950152	0.277501047	0.480724685
ENSG00000021300.12	45.11052711	-1.509221637	0.486417219	-3.102730698	0.00191744	0.013485419
ENSG00000184261.4	20.12418616	-1.508830832	0.506861858	-2.976808788	0.002912656	0.018728055
ENSG00000206704.1	5.45740524	-1.50820627	1.349922109	-1.117254292	0.263885613	0.466512768
ENSG00000174885.11	89.1538478	-1.508074619	0.333250428	-4.525349383	6.03E-06	0.000115556
ENSG00000228212.1	14.76892317	-1.507517315	0.609591687	-2.472995197	0.013398594	0.059040981
ENSG00000143858.10	292.013049	-1.507162314	0.318885698	-4.726340268	2.29E-06	5.07E-05
ENSG00000280138.1	278.4981876	-1.507134853	0.24293092	-6.203964713	5.51E-10	2.86E-08
ENSG00000257964.1	11.28778349	-1.506586662	0.731701334	-2.059018607	0.039492456	0.129173242
ENSG00000255455.2	84.79608472	-1.50651925	0.420850385	-3.579702673	0.000343985	0.003407798
ENSG00000181409.10	127.6773469	-1.506511233	0.342670874	-4.39637958	1.10E-05	0.00019358
ENSG00000237972.1	14.40659935	-1.506411448	0.793072837	-1.899461659	0.057503803	0.16799047
ENSG00000197077.11	53.51294386	-1.506372926	0.645337254	-2.334241387	0.019583086	0.078362806
ENSG00000178222.11	28.56394202	-1.505767402	0.533511994	-2.82236842	0.004767038	0.027199078
ENSG00000242791.2	3.735914323	-1.503932027	1.142758335	-1.316054306	0.188155816	0.373554136
ENSG00000139173.8	20.64524545	-1.503843469	0.634073117	-2.37171933	0.017705535	0.07257004
ENSG00000258820.4	9.200468075	-1.503760948	1.02700452	-1.464220379	0.143133744	0.314443146
ENSG00000124203.5	337.4330257	-1.503710752	0.321115593	-4.682770898	2.83E-06	6.05E-05
ENSG00000279745.1	6.717688675	-1.5036035	0.786485997	-1.911799454	0.055901922	0.164916235
ENSG00000167291.14	13.93346482	-1.503453857	0.761773008	-1.973624481	0.048424458	0.149324888
ENSG00000007350.15	45.57461299	-1.503292794	0.378761611	-3.968968215	7.22E-05	0.000956556
ENSG00000233189.1	7.585793319	-1.503101943	0.816103319	-1.841803491	0.065503899	0.18412222
ENSG00000231965.4	19.44007554	-1.502999053	0.579877729	-2.591924084	0.009544083	0.046175832
ENSG00000168916.14	38.30256017	-1.501139449	0.422207733	-3.555452288	0.000377329	0.003675164
ENSG00000172037.12	2.542714688	-1.500896522	1.367784292	-1.097319608	0.272501703	0.47560906
ENSG00000241981.2	8.647138653	-1.500752327	0.765982819	-1.959250638	0.050083441	0.153006205
ENSG00000186889.8	2.576206898	-1.500243371	1.615943702	-0.928400767	0.353199721	0.556735757
ENSG00000256045.2	24.62868063	1.501524011	1.920791781	0.781721385	0.434378331	0.630874338
ENSG00000236467.6	3.58598563	1.501617902	1.507054031	0.996392877	0.319059293	0.52319049
ENSG00000172115.7	1418.360191	1.502344981	0.254721943	5.897980214	3.68E-09	1.66E-07
ENSG00000178685.12	293.4861161	1.50298318	0.289695388	5.188150183	2.12E-07	6.46E-06
ENSG00000169122.10	22.09158628	1.503349992	0.691670779	2.173505138	0.02974232	0.105680631
ENSG00000090382.5	67445.61862	1.503592762	0.263474984	5.706776168	1.15E-08	4.64E-07
ENSG00000168811.5	15.51086708	1.505265155	0.675526727	2.22828364	0.025861607	0.095886942
ENSG00000124795.13	4871.874756	1.506821199	0.260725307	5.779343858	7.50E-09	3.15E-07
ENSG00000235513.1	54.99957243	1.507655725	0.294713641	5.115663193	3.13E-07	9.11E-06
ENSG00000108106.12	27.91453729	1.508204333	0.351510155	4.290642287	1.78E-05	0.000296183
ENSG00000242960.1	6.428095602	1.508290911	1.10441794	1.365688529	0.172036746	0.353108005
ENSG00000267745.1	8.611034187	1.509213387	0.56659148	2.663671162	0.007729308	0.039414649
ENSG00000155307.16	1261.64542	1.509257499	0.294767496	5.120162563	3.05E-07	8.95E-06
ENSG00000072401.13	2740.700393	1.509501469	0.282858652	5.336592891	9.47E-08	3.11E-06
ENSG00000005249.11	1184.469951	1.510654519	0.282600213	5.345553358	9.01E-08	2.98E-06
ENSG00000198900.5	1304.304837	1.512576364	0.293893355	5.146684468	2.65E-07	7.88E-06
ENSG00000172331.10	935.0314459	1.512706671	0.3838304	3.941080928	8.11E-05	0.001050245
ENSG00000239480.1	10.95570338	1.512847829	0.647730051	2.335614698	0.019511332	0.078160721
ENSG00000138385.14	789.7704194	1.513878089	0.260892233	5.802695127	6.53E-09	2.77E-07
ENSG00000104765.13	10570.55658	1.51487062	0.310186379	4.883743199	1.04E-06	2.56E-05
ENSG00000116117.16	15.7190473	1.515254071	0.971824768	1.559184455	0.118952729	0.278215895
ENSG00000205918.8	16.05552193	1.515942126	0.61621294	2.460094599	0.01389004	0.060777256
ENSG00000223361.5	57.70203619	1.517612004	0.52894638	2.869122586	0.004116122	0.024307765
ENSG00000115159.14	1019.364116	1.517845194	0.190609278	7.963123371	1.68E-15	1.74E-13
ENSG00000223612.3	6.380696031	1.519008343	0.633688804	2.397088815	0.016525917	0.069157975
ENSG00000213228.5	3.505023104	1.520385476	1.079209817	1.408795076	0.158895772	0.336214036
ENSG00000117215.13	3.817879212	1.520724552	1.437030567	1.058240922	0.289945619	0.493634842
ENSG00000115271.9	25767.96848	1.521207285	0.309654122	4.912601434	8.99E-07	2.26E-05
ENSG00000136560.12	4502.298046	1.521229153	0.214833737	7.080960268	1.43E-12	1.07E-10
ENSG00000180389.6	4.875105724	1.521404068	0.834234238	1.823713293	0.068195428	0.189110892
ENSG00000213252.3	4.836188743	1.521961621	0.827505434	1.839216467	0.065883354	0.184641437
ENSG00000270882.2	31.44633149	1.522657352	0.637089324	2.390021768	0.016847374	0.070094893
ENSG00000130656.4	26.32976193	1.523284263	1.815983276	0.838820645	0.401569964	0.602092742
